# Iteration        Mass Balance        Mass storage      Energy balance   Fluid energy stor   Solid energy stor
       1290        0.8014621660        1.3343150589        0.1118730949       22.2604087761       12.2211561186
       1291        0.8034184884        1.3333764414        0.1091948733       22.2508784827       12.2012203421
       1292        0.8053147737        1.3324375581        0.1065763565       22.2423166353       12.1813571654
       1293        0.8071420840        1.3314987431        0.1040264026       22.2336237012       12.1615814016
       1294        0.8088917773        1.3305603217        0.1015535765       22.2247824468       12.1418772848
       1295        0.8105555330        1.3296226095        0.0991661252       22.2175677328       12.1222397415
       1296        0.8121253754        1.3286859123        0.0968719540       22.2108838113       12.1026709917
       1297        0.8135936967        1.3277505247        0.0946786038       22.2039424089       12.0831731430
       1298        0.8149532782        1.3268167295        0.0925932305       22.1967245034       12.0637481843
       1299        0.8161973099        1.3258847964        0.0906225851       22.1901604890       12.0443979801
       1300        0.8173194093        1.3249549819        0.0887729951       22.1834579857       12.0251242657
       1301        0.8183136380        1.3240275279        0.0870503483       22.1763898765       12.0059286419
       1302        0.8191745172        1.3231026620        0.0854600770       22.1689396491       11.9868125710
       1303        0.8198970414        1.3221832947        0.0840071450       22.1623621363       11.9677773732
       1304        0.8204766905        1.3212705903        0.0826960348       22.1553404565       11.9488242227
       1305        0.8209094406        1.3203605135        0.0815307378       22.1478395487       11.9299541455
       1306        0.8211917723        1.3194532139        0.0805147450       22.1398468679       11.9111680165
       1307        0.8213206786        1.3185540830        0.0796510403       22.1315094091       11.8924665582
       1308        0.8212936696        1.3176741079        0.0789420947       22.1235159599       11.8738503391
       1309        0.8211087768        1.3167986943        0.0783898630       22.1149433622       11.8553197728
       1310        0.8207645552        1.3159226794        0.0779957811       22.1057849518       11.8368751177
       1311        0.8202600834        1.3150461102        0.0777607659       22.0960358952       11.8185164777
       1312        0.8195949625        1.3141843912        0.0776852165       22.0856931846       11.8002438019
       1313        0.8187693133        1.3133338537        0.0777690172       22.0747556287       11.7820568865
       1314        0.8177837716        1.3124840968        0.0780115416       22.0632238515       11.7639553765
       1315        0.8166394821        1.3116351430        0.0784116590       22.0511002657       11.7459387670
       1316        0.8153380910        1.3107870068        0.0789677419       22.0383890524       11.7280064067
       1317        0.8138817359        1.3099396949        0.0796776750       22.0250961379       11.7101575002
       1318        0.8122730362        1.3090932059        0.0805388664       22.0112291553       11.6923911119
       1319        0.8105150799        1.3082475307        0.0815482588       21.9968214637       11.6747061695
       1320        0.8086114106        1.3074026525        0.0827023436       21.9819370315       11.6571014686
       1321        0.8065660124        1.3066130821        0.0839971756       21.9664946354       11.6395756769
       1322        0.8043832937        1.3058488914        0.0854283886       21.9505088117       11.6221273396
       1323        0.8020680696        1.3051056220        0.0869912133       21.9339956084       11.6047548847
       1324        0.7996255439        1.3043741111        0.0886804952       21.9169725282       11.5874566283
       1325        0.7970612884        1.3036479888        0.0904907143       21.8994584532       11.5702307810
       1326        0.7943812233        1.3029269635        0.0924160058       21.8814735809       11.5530754542
       1327        0.7915915947        1.3022131330        0.0944501810       21.8630393447       11.5359886660
       1328        0.7886989528        1.3015394913        0.0965867502       21.8441783362       11.5189683488
       1329        0.7857101278        1.3008826843        0.0988189452       21.8249142268       11.5020123557
       1330        0.7826322068        1.3002306308        0.1011397436       21.8052716791       11.4851184679
       1331        0.7794725084        1.2995828708        0.1035418929       21.7852762613       11.4682844020
       1332        0.7762385581        1.2989389285        0.1060179354       21.7649543668       11.4515078174
       1333        0.7729380624        1.2983326307        0.1085602338       21.7443331092       11.4347863243
       1334        0.7695788826        1.2977549498        0.1111609969       21.7234402442       11.4181174906
       1335        0.7661690089        1.2971800467        0.1138123054       21.7023040606       11.4014988504
       1336        0.7627165340        1.2966073206        0.1165061387       21.6810349535       11.3849279115
       1337        0.7592296259        1.2960361626        0.1192344004       21.6595862545       11.3684021632
       1338        0.7557165018        1.2954743738        0.1219889458       21.6379849044       11.3519190840
       1339        0.7521854014        1.2949664513        0.1247616073       21.6162594705       11.3354761499
       1340        0.7486445603        1.2944583019        0.1275442209       21.5944386014       11.3190708413
       1341        0.7451021841        1.2939492247        0.1303286524       21.5725509031       11.3027006512
       1342        0.7415664222        1.2934385211        0.1331068229       21.5506248868       11.2863630928
       1343        0.7380453425        1.2929270030        0.1358707340       21.5286888463       11.2700557076
       1344        0.7345469061        1.2924161830        0.1386124927       21.5068682067       11.2537760699
       1345        0.7310789432        1.2919016241        0.1413243361       21.4851831805       11.2375217965
       1346        0.7276491285        1.2913928156        0.1439986543       21.4635682482       11.2212905528
       1347        0.7242649588        1.2908877673        0.1466280144       21.4420494697       11.2050800594
       1348        0.7209337298        1.2903768040        0.1492051817       21.4206522792       11.1888880989
       1349        0.7176625152        1.2898592703        0.1517231422       21.3994014443       11.1727125215
       1350        0.7144581451        1.2893345316        0.1541751225       21.3783209610       11.1565512514
       1351        0.7113271868        1.2888019756        0.1565546097       21.3574340015       11.1404022923
       1352        0.7082759260        1.2882610141        0.1588553701       21.3369161778       11.1242640624
       1353        0.7053103483        1.2877110849        0.1610714668       21.3168251698       11.1081344843
       1354        0.7024361234        1.2871516528        0.1631972764       21.2984851796       11.0920353794
       1355        0.6996585890        1.2865822118        0.1652275040       21.2804419458       11.0759550206
       1356        0.6969827367        1.2860022860        0.1671571979       21.2644428139       11.0598788657
       1357        0.6944131987        1.2854114312        0.1689817627       21.2490618148       11.0438055097
       1358        0.6919542358        1.2848092357        0.1706969704       21.2337522091       11.0277336565
       1359        0.6896097271        1.2841953218        0.1722989720       21.2185192043       11.0116621217
       1360        0.6873831605        1.2835693464        0.1737843058       21.2033676216       10.9955898349
       1361        0.6852776248        1.2829310024        0.1751499058       21.1883018966       10.9795158422
       1362        0.6832958027        1.2822800188        0.1763931085       21.1733260555       10.9634393075
       1363        0.6814399660        1.2816367878        0.1775116578       21.1584437167       10.9473595140
       1364        0.6797119711        1.2809934862        0.1785037090       21.1436580775       10.9312758650
       1365        0.6781132570        1.2803359398        0.1793678317       21.1289719150       10.9151878849
       1366        0.6766448434        1.2796640198        0.1801030108       21.1143875812       10.8990952186
       1367        0.6753073313        1.2789776389        0.1807086464       21.0999069958       10.8830230550
       1368        0.6741009040        1.2782767506        0.1811845527       21.0855316493       10.8669627039
       1369        0.6730253303        1.2775613497        0.1815309549       21.0712626021       10.8508979438
       1370        0.6720799681        1.2768314714        0.1817484857       21.0571004801       10.8348288966
       1371        0.6712637700        1.2760871915        0.1818381795       21.0431144738       10.8187557992
       1372        0.6705752897        1.2753723694        0.1818014663       21.0293821357       10.8026790013
       1373        0.6700126901        1.2746489437        0.1816401638       21.0157699649       10.7865989626
       1374        0.6695737516        1.2739096366        0.1813564688       21.0022766414       10.7705162509
       1375        0.6692558828        1.2731547176        0.1809529469       20.9889003995       10.7544315382
       1376        0.6690561316        1.2723844979        0.1804325215       20.9756390262       10.7383455981
       1377        0.6689711973        1.2715993293        0.1797984618       20.9624898841       10.7222593013
       1378        0.6689974439        1.2707995969        0.1790543693       20.9494498600       10.7061736126
       1379        0.6691309144        1.2699857382        0.1782041643       20.9365155785       10.6900895860
       1380        0.6693673460        1.2691582178        0.1772520701       20.9236831955       10.6740083607
       1381        0.6697021861        1.2683175309        0.1762025978       20.9109484574       10.6579311560
       1382        0.6701306090        1.2674642083        0.1750605293       20.8983067895       10.6418592671
       1383        0.6706475336        1.2665988112        0.1738309000       20.8857532759       10.6257940592
       1384        0.6712476414        1.2657219291        0.1725189806       20.8732826820       10.6097369629
       1385        0.6719253956        1.2648425457        0.1711302588       20.8608894733       10.5936894684
       1386        0.6726750605        1.2639590629        0.1696704197       20.8497793582       10.5776531200
       1387        0.6734907209        1.2630654848        0.1681453264       20.8400300939       10.5616295106
       1388        0.6743663030        1.2621625417        0.1665609995       20.8314667472       10.5456202758
       1389        0.6752955944        1.2612509763        0.1649235974       20.8242956580       10.5296270878
       1390        0.6762722654        1.2603315506        0.1632393948       20.8174176108       10.5136516499
       1391        0.6772898902        1.2594050399        0.1615147623       20.8108041999       10.4976956903
       1392        0.6783419675        1.2584722303        0.1597561450       20.8060050620       10.4817609558
       1393        0.6794219425        1.2575339161        0.1579700418       20.8016338377       10.4658492063
       1394        0.6805232278        1.2565908968        0.1561629840       20.7973444265       10.4499622085
       1395        0.6816392247        1.2556439753        0.1543415143       20.7931083436       10.4341017297
       1396        0.6827633445        1.2546939549        0.1525121657       20.7894760449       10.4182695326
       1397        0.6838890289        1.2537416363        0.1506814411       20.7862870589       10.4024673686
       1398        0.6850097714        1.2527878161        0.1488557926       20.7830636980       10.3866969724
       1399        0.6861191369        1.2518333842        0.1470416015       20.7804727617       10.3709600570
       1400        0.6872107819        1.2508830247        0.1452451586       20.7785439856       10.3552583070
       1401        0.6882784743        1.2499491066        0.1434726443       20.7764805817       10.3395933735
       1402        0.6893161115        1.2490169726        0.1417301108       20.7742513889       10.3239668688
       1403        0.6903177399        1.2480874049        0.1400234630       20.7723676881       10.3083803621
       1404        0.6912775718        1.2471611659        0.1383584411       20.7709712443       10.2928353736
       1405        0.6921900028        1.2462389950        0.1367406039       20.7693016255       10.2773333704
       1406        0.6930496282        1.2453216075        0.1351753122       20.7673290402       10.2618757620
       1407        0.6938512589        1.2444096918        0.1336677136       20.7650248084       10.2464638955
       1408        0.6945899354        1.2435039077        0.1322227274       20.7623614464       10.2311076955
       1409        0.6952609428        1.2426048847        0.1308450313       20.7595525246       10.2158385101
       1410        0.6958598231        1.2417132202        0.1295390479       20.7564461725       10.2007329043
       1411        0.6963823874        1.2408294776        0.1283089330       20.7528972423       10.1858697691
       1412        0.6968247277        1.2399541849        0.1271585644       20.7488833515       10.1713267393
       1413        0.6971832263        1.2390878338        0.1260915315       20.7443836963       10.1570099746
       1414        0.6974545655        1.2382308777        0.1251111266       20.7393790858       10.1431360565
       1415        0.6976357359        1.2373837309        0.1242203367       20.7338520097       10.1296706133
       1416        0.6977240428        1.2365508304        0.1234218361       20.7277866832       10.1164684515
       1417        0.6977171130        1.2357502263        0.1227179806       20.7211690723       10.1035712300
       1418        0.6976128997        1.2349613394        0.1221108027       20.7139869250       10.0910800743
       1419        0.6974096858        1.2341844351        0.1216020074       20.7062298047       10.0787812443
       1420        0.6971060875        1.2334197332        0.1211929694       20.6978891009       10.0666338574
       1421        0.6967010556        1.2326674071        0.1208847316       20.6889580438       10.0547367600
       1422        0.6961938762        1.2319275836        0.1206780044       20.6794317145       10.0431546255
       1423        0.6955841705        1.2312008610        0.1205731658       20.6693070360       10.0322990422
       1424        0.6948718931        1.2304871417        0.1205702632       20.6585827831       10.0220398424
       1425        0.6940573295        1.2297856445        0.1206690154       20.6472595536       10.0122349537
       1426        0.6931410928        1.2290963140        0.1208688169       20.6353397663       10.0029600332
       1427        0.6921241189        1.2284190510        0.1211687417       20.6228906885        9.9943924907
       1428        0.6910076606        1.2277537134        0.1215675489       20.6101567340        9.9864126867
       1429        0.6897932820        1.2271038622        0.1220636898       20.5968160965        9.9794605951
       1430        0.6884828501        1.2264749763        0.1226553144       20.5828786943        9.9731492562
       1431        0.6870785269        1.2258582070        0.1233402802       20.5683561757        9.9673395289
       1432        0.6855827601        1.2252529880        0.1241161616       20.5532618741        9.9622482397
       1433        0.6839982728        1.2246589576        0.1249802592       20.5376107392        9.9576896502
       1434        0.6823280529        1.2240757156        0.1259296112       20.5214192895        9.9536055067
       1435        0.6805753413        1.2235028255        0.1269610046       20.5047055400        9.9502091583
       1436        0.6787436195        1.2229398154        0.1280709876       20.4874889332        9.9470769358
       1437        0.6768365969        1.2223861806        0.1292558824       20.4697902698        9.9440533710
       1438        0.6748581966        1.2218413850        0.1305117988       20.4516316223        9.9412400261
       1439        0.6728125417        1.2213048631        0.1318346484       20.4330362676        9.9387055184
       1440        0.6707039403        1.2207760225        0.1332201589       20.4140285912        9.9363940372
       1441        0.6685368703        1.2202542453        0.1346638895       20.3946340084        9.9342340845
       1442        0.6663159637        1.2197388908        0.1361612462       20.3748788732        9.9321708555
       1443        0.6640459909        1.2192292976        0.1377074980       20.3547903865        9.9302933135
       1444        0.6617318442        1.2187247859        0.1392977925       20.3343965044        9.9285815653
       1445        0.6593785210        1.2182246598        0.1409271728       20.3137258364        9.9269089707
       1446        0.6569911074        1.2177282093        0.1425905940       20.2928075571        9.9252554570
       1447        0.6545747610        1.2172347135        0.1442829400       20.2716713032        9.9236681597
       1448        0.6521346942        1.2167434425        0.1459990404       20.2503470810        9.9222837813
       1449        0.6496761566        1.2162536595        0.1477336872       20.2288651665        9.9210660145
       1450        0.6472044188        1.2157646237        0.1494816522       20.2072560050        9.9200923373
       1451        0.6447247544        1.2153094381        0.1512377033       20.1855501118        9.9192494568
       1452        0.6422424240        1.2148575481        0.1529966214       20.1637779815        9.9188534636
       1453        0.6397626582        1.2144041358        0.1547532170       20.1419699793        9.9188344211
       1454        0.6372906411        1.2139485945        0.1565023466       20.1201562632        9.9190365435
       1455        0.6348314944        1.2134930472        0.1582389285       20.0983713472        9.9194822961
       1456        0.6323902611        1.2130337772        0.1599579586       20.0767555841        9.9202426514
       1457        0.6299718905        1.2125899930        0.1616545259       20.0552209647        9.9212026040
       1458        0.6275812231        1.2121952937        0.1633238271       20.0337952514        9.9223951821
       1459        0.6252229757        1.2117940034        0.1649611812       20.0125057788        9.9237654645
       1460        0.6229017396        1.2113853660        0.1665620320       19.9913810690        9.9255560593
       1461        0.6206220034        1.2109686979        0.1681219247       19.9704645843        9.9276773912
       1462        0.6183880363        1.2105432860        0.1696366214       19.9497737071        9.9299795589
       1463        0.6162039234        1.2101084387        0.1711020672       19.9293213774        9.9324334857
       1464        0.6140735622        1.2096779431        0.1725143935       19.9091292880        9.9350868714
       1465        0.6120006518        1.2092572247        0.1738699285       19.8892174663        9.9378760797
       1466        0.6099886819        1.2088247201        0.1751652078       19.8697083911        9.9408169608
       1467        0.6080409235        1.2083798589        0.1763969842       19.8505707265        9.9438885791
       1468        0.6061604195        1.2079221119        0.1775622364       19.8320462981        9.9469842836
       1469        0.6043499767        1.2074681796        0.1786581772       19.8144635263        9.9501091332
       1470        0.6026121590        1.2070249845        0.1796822608       19.7971793727        9.9533254316
       1471        0.6009492808        1.2065667963        0.1806321882       19.7802062651        9.9565223663
       1472        0.5993634028        1.2060932147        0.1815059126       19.7642147141        9.9597494763
       1473        0.5978563272        1.2056038810        0.1823016435       19.7490321161        9.9630307530
       1474        0.5964295948        1.2050984780        0.1830178493       19.7344216486        9.9663164693
       1475        0.5950844825        1.2045767321        0.1836532609       19.7200906344        9.9696193278
       1476        0.5938220011        1.2040403591        0.1842068726       19.7060448085        9.9729546500
       1477        0.5926428949        1.2035218167        0.1846779434       19.6922888802        9.9762534140
       1478        0.5915476404        1.2029855629        0.1850659978       19.6788264162        9.9795462495
       1479        0.5905364474        1.2024315210        0.1853708253       19.6656597822        9.9828262798
       1480        0.5896092594        1.2018596706        0.1855924792       19.6527901182        9.9860822739
       1481        0.5887657555        1.2012700455        0.1857312753       19.6402173644        9.9893641832
       1482        0.5880053537        1.2006627331        0.1857877886       19.6279412777        9.9926079605
       1483        0.5873272144        1.2000378736        0.1857628497       19.6159597598        9.9959250048
       1484        0.5867302455        1.1993956584        0.1856575397       19.6042898875        9.9992623470
       1485        0.5862131081        1.1987363273        0.1854731849       19.5933794323       10.0025622153
       1486        0.5857742227        1.1980601657        0.1852113499       19.5827697645       10.0058248624
       1487        0.5854117769        1.1973675032        0.1848738308       19.5724541431       10.0090677690
       1488        0.5851237329        1.1966615283        0.1844626475       19.5624249124       10.0123924143
       1489        0.5849078359        1.1959456530        0.1839800352       19.5527685024       10.0157240025
       1490        0.5847616227        1.1952143088        0.1834284358       19.5440531419       10.0190192703
       1491        0.5846824317        1.1944680030        0.1828104885       19.5356182305       10.0223268692
       1492        0.5846674121        1.1937072823        0.1821290202       19.5276724564       10.0256203797
       1493        0.5847135346        1.1929327305        0.1813870348       19.5208319537       10.0288791391
       1494        0.5848176025        1.1921449664        0.1805877027       19.5143339716       10.0321038554
       1495        0.5849762627        1.1913446419        0.1797343496       19.5084613829       10.0352952834
       1496        0.5851860183        1.1905324395        0.1788304441       19.5037162585       10.0384606687
       1497        0.5854432403        1.1897090678        0.1778795855       19.4998470116       10.0416048429
       1498        0.5857441811        1.1888752683        0.1768854916       19.4962673840       10.0447167712
       1499        0.5860849869        1.1880318055        0.1758519852       19.4930789034       10.0478249680
       1500        0.5864617113        1.1871794587        0.1747829814       19.4901463998       10.0509576531
       1501        0.5868703287        1.1863190242        0.1736824740       19.4874221787       10.0540619705
       1502        0.5873067475        1.1854513092        0.1725545224       19.4851238297       10.0571389206
       1503        0.5877668236        1.1845771353        0.1714032382       19.4830343858       10.0601895260
       1504        0.5882463743        1.1836973283        0.1702327714       19.4810649996       10.0632148279
       1505        0.5887411914        1.1828127207        0.1690472977       19.4791846701       10.0662158830
       1506        0.5892470545        1.1819241472        0.1678510046       19.4773623177       10.0691937602
       1507        0.5897597446        1.1810324421        0.1666480788       19.4755668756       10.0721723342
       1508        0.5902750572        1.1801384355        0.1654426927       19.4737674371       10.0752111841
       1509        0.5907888148        1.1792429510        0.1642389916       19.4719333312       10.0782519938
       1510        0.5912968805        1.1783468033        0.1630410812       19.4700958888       10.0812738201
       1511        0.5917951702        1.1774522216        0.1618530146       19.4681988003       10.0842777261
       1512        0.5922796655        1.1765597798        0.1606787798       19.4661764196       10.0872647658
       1513        0.5927464262        1.1756689983        0.1595222877       19.4639997083       10.0902359813
       1514        0.5931916021        1.1747806226        0.1583873596       19.4616403163       10.0931923998
       1515        0.5936114451        1.1738953785        0.1572777157       19.4590706545       10.0961350300
       1516        0.5940023205        1.1730139698        0.1561969639       19.4562639668       10.0990648592
       1517        0.5943607178        1.1721370768        0.1551485887       19.4531943941       10.1019828504
       1518        0.5946832615        1.1712653544        0.1541359410       19.4501669207       10.1049251056
       1519        0.5949667203        1.1703994310        0.1531622286       19.4471851542       10.1078881721
       1520        0.5952080170        1.1695399063        0.1522305064       19.4438567504       10.1108421343
       1521        0.5954042368        1.1686873507        0.1513436682       19.4401592630       10.1137878193
       1522        0.5955526357        1.1678423031        0.1505044384       19.4360714876       10.1167260174
       1523        0.5956506474        1.1670052703        0.1497153651       19.4315735015       10.1196574798
       1524        0.5956958907        1.1661767255        0.1489788129       19.4272507941       10.1225829164
       1525        0.5956861749        1.1653571075        0.1482969570       19.4230941103       10.1255255741
       1526        0.5956195060        1.1645468214        0.1476717780       19.4184445158       10.1284899358
       1527        0.5954940907        1.1637462366        0.1471050570       19.4132851851       10.1314902396
       1528        0.5953083406        1.1629556822        0.1465983716       19.4076024126       10.1344998066
       1529        0.5950608813        1.1621754519        0.1461530874       19.4013855393       10.1375630333
       1530        0.5947506687        1.1614059181        0.1457702422       19.3946517130       10.1406307543
       1531        0.5943767679        1.1606634189        0.1454507633       19.3876424582       10.1436653153
       1532        0.5939384280        1.1599375107        0.1451953974       19.3803175849       10.1466819502
       1533        0.5934351147        1.1592232625        0.1450046760       19.3724072583       10.1496910398
       1534        0.5928665113        1.1585207647        0.1448789150       19.3639067904       10.1526939052
       1535        0.5922325148        1.1578300723        0.1448182178       19.3548126173       10.1556921829
       1536        0.5915332347        1.1571512067        0.1448224773       19.3451258860       10.1586841982
       1537        0.5907689888        1.1564841544        0.1448913792       19.3352371334       10.1616744591
       1538        0.5899403013        1.1558288614        0.1450244048       19.3248571781       10.1647071968
       1539        0.5890478982        1.1551852261        0.1452208344       19.3138665374       10.1677367861
       1540        0.5880927051        1.1545530928        0.1454797508       19.3022725544       10.1707631700
       1541        0.5870758425        1.1539642109        0.1458000428       19.2900847543       10.1737967048
       1542        0.5859986217        1.1534070295        0.1461804100       19.2773159425       10.1768571787
       1543        0.5848625399        1.1528613580        0.1466193674       19.2639793901       10.1799140749
       1544        0.5836692737        1.1523268067        0.1471152520       19.2500919490       10.1829662666
       1545        0.5824206723        1.1518029465        0.1476662288       19.2356705740       10.1860140537
       1546        0.5811187509        1.1512893159        0.1482702988       19.2207422383       10.1890489665
       1547        0.5797656821        1.1507854274        0.1489253060       19.2053183285       10.1920791494
       1548        0.5783637885        1.1502907688        0.1496289459       19.1894974019       10.1951041348
       1549        0.5769155335        1.1498071044        0.1503787737       19.1734249788       10.1981285730
       1550        0.5754235129        1.1493586770        0.1511722134       19.1569075338       10.2011519626
       1551        0.5738904455        1.1489180520        0.1520065669       19.1399704724       10.2041684405
       1552        0.5723191630        1.1484845908        0.1528790234       19.1226401528       10.2071810251
       1553        0.5707126004        1.1480576354        0.1537866699       19.1049437191       10.2101986275
       1554        0.5690737849        1.1476385511        0.1547265019       19.0869090093       10.2132073784
       1555        0.5674058250        1.1472620508        0.1556954336       19.0685645168       10.2162065799
       1556        0.5657118992        1.1468901960        0.1566903099       19.0499393819       10.2191955098
       1557        0.5639952450        1.1465222368        0.1577079170       19.0310633391       10.2221734245
       1558        0.5622591480        1.1461574099        0.1587449932       19.0119666580       10.2251395608
       1559        0.5605069315        1.1457949414        0.1597982395       18.9926800244       10.2280931387
       1560        0.5587419456        1.1454340504        0.1608643296       18.9732344125       10.2310333638
       1561        0.5569675578        1.1450832643        0.1619399205       18.9536609375       10.2339594296
       1562        0.5551871416        1.1447638306        0.1630216625       18.9339907201       10.2368705207
       1563        0.5534040670        1.1444436180        0.1641062100       18.9142547473       10.2397658149
       1564        0.5516216893        1.1441218206        0.1651902311       18.8944837547       10.2426444864
       1565        0.5498433390        1.1437976425        0.1662704190       18.8747081150       10.2455057082
       1566        0.5480723110        1.1434720390        0.1673435018       18.8549602364       10.2483461033
       1567        0.5463118545        1.1431428950        0.1684062532       18.8353126995       10.2511659518
       1568        0.5445651628        1.1428090503        0.1694555018       18.8157799994       10.2539659148
       1569        0.5428353637        1.1424697657        0.1704881416       18.7963570517       10.2567484629
       1570        0.5411255099        1.1421324576        0.1715011409       18.7770710507       10.2595127529
       1571        0.5394385695        1.1417926579        0.1724915517       18.7579484771       10.2622547060
       1572        0.5377774176        1.1414452218        0.1734565186       18.7390149603       10.2649735631
       1573        0.5361448274        1.1410894849        0.1743932871       18.7202951895       10.2676685849
       1574        0.5345434618        1.1407248096        0.1752992121       18.7018128647       10.2703390541
       1575        0.5329758653        1.1403505854        0.1761717660       18.6835906832       10.2729842775
       1576        0.5314444564        1.1399662298        0.1770085463       18.6656503136       10.2756035880
       1577        0.5299515199        1.1395711885        0.1778072830       18.6480123922       10.2781963469
       1578        0.5284992007        1.1391649363        0.1785658453       18.6307607737       10.2807619450
       1579        0.5270894972        1.1387469782        0.1792822473       18.6138716063       10.2832998053
       1580        0.5257242562        1.1383168503        0.1799546539       18.5973446575       10.2858093835
       1581        0.5244051684        1.1378741214        0.1805813848       18.5812448524       10.2882901702
       1582        0.5231337646        1.1374183946        0.1811609188       18.5655678668       10.2907416921
       1583        0.5219114119        1.1369493087        0.1816918965       18.5502915948       10.2931635126
       1584        0.5207393115        1.1364665398        0.1821731238       18.5354281500       10.2955552337
       1585        0.5196185478        1.1359698540        0.1826035223       18.5211577672       10.2979043791
       1586        0.5185500052        1.1354590275        0.1829822115       18.5075046975       10.3002080183
       1587        0.5175343729        1.1349338530        0.1833085051       18.4942525524       10.3024726370
       1588        0.5165721675        1.1343941652        0.1835818884       18.4814030775       10.3047020711
       1589        0.5156637358        1.1338398446        0.1838020155       18.4689584589       10.3068982126
       1590        0.5148092537        1.1332708189        0.1839687101       18.4569199171       10.3090623881
       1591        0.5140087268        1.1326870638        0.1840819649       18.4452901481       10.3111928593
       1592        0.5132619917        1.1320886037        0.1841419404       18.4340667297       10.3133494660
       1593        0.5125687182        1.1314755118        0.1841489631       18.4232500993       10.3154748461
       1594        0.5119284109        1.1308479075        0.1841035229       18.4128362318       10.3175661346
       1595        0.5113404131        1.1302059481        0.1840062707       18.4028174407       10.3196260537
       1596        0.5108039098        1.1295498243        0.1838580142       18.3931883053       10.3216540120
       1597        0.5103179320        1.1288797539        0.1836597138       18.3839412397       10.3236507751
       1598        0.5098813616        1.1282117560        0.1834124785       18.3750686125       10.3256162571
       1599        0.5094929358        1.1275352382        0.1831175609       18.3665609536       10.3275511051
       1600        0.5091512523        1.1268452663        0.1827763519       18.3584084309       10.3294551047
       1601        0.5088547749        1.1261422095        0.1823903757       18.3506226460       10.3313288577
       1602        0.5086018386        1.1254264717        0.1819612844       18.3434079400       10.3332085293
       1603        0.5083906559        1.1246985019        0.1814908519       18.3366449280       10.3351172466
       1604        0.5082193230        1.1239587767        0.1809809673       18.3302169313       10.3370172711
       1605        0.5080858266        1.1232078040        0.1804336290       18.3241064763       10.3388885953
       1606        0.5079880508        1.1224461218        0.1798509370       18.3183323214       10.3407319353
       1607        0.5079237848        1.1216742940        0.1792350858       18.3128804945       10.3425479053
       1608        0.5078907306        1.1208929085        0.1785883566       18.3076933462       10.3443339000
       1609        0.5078865108        1.1201025758        0.1779131092       18.3028682714       10.3460923488
       1610        0.5079086773        1.1193388398        0.1772117741       18.2986994065       10.3478249718
       1611        0.5079547195        1.1185676361        0.1764868439       18.2947301277       10.3495712664
       1612        0.5080220729        1.1177890676        0.1757408645       18.2909362979       10.3513220644
       1613        0.5081081281        1.1170038316        0.1749764268       18.2872935003       10.3530488919
       1614        0.5082102393        1.1162126334        0.1741961578       18.2837770591       10.3547523361
       1615        0.5083257334        1.1154161857        0.1734027117       18.2803620439       10.3564379317
       1616        0.5084519182        1.1146152073        0.1725987618       18.2780262066       10.3581189735
       1617        0.5085860913        1.1138104206        0.1717869916       18.2759193260       10.3597781524
       1618        0.5087255482        1.1130025497        0.1709700868       18.2738395342       10.3614160911
       1619        0.5088675908        1.1121923170        0.1701507266       18.2717601088       10.3630334156
       1620        0.5090095361        1.1113804416        0.1693315757       18.2696544619       10.3646307540
       1621        0.5091487245        1.1105676372        0.1685152756       18.2675278476       10.3662186052
       1622        0.5092825281        1.1097548166        0.1677044358       18.2657792655       10.3678009231
       1623        0.5094083598        1.1089603350        0.1669016261       18.2640887704       10.3693764982
       1624        0.5095236809        1.1081676720        0.1661093679       18.2622642178       10.3709343643
       1625        0.5096260094        1.1073768810        0.1653301265       18.2603276129       10.3724751281
       1626        0.5097129274        1.1065886296        0.1645663037       18.2589021883       10.3739993860
       1627        0.5097820883        1.1058035670        0.1638202302       18.2572608108       10.3755077238
       1628        0.5098312398        1.1050223372        0.1630941435       18.2553819341       10.3769973222
       1629        0.5098582535        1.1042456016        0.1623901579       18.2532486962       10.3784600875
       1630        0.5098610365        1.1034852578        0.1617103515       18.2508411501       10.3798939817
       1631        0.5098375852        1.1027424981        0.1610567151       18.2483003442       10.3813103898
       1632        0.5097860013        1.1020061117        0.1604311345       18.2459591376       10.3827084431
       1633        0.5097044972        1.1012766144        0.1598353860       18.2432586881       10.3840923162
       1634        0.5095913977        1.1005544944        0.1592711339       18.2401808527       10.3854617442
       1635        0.5094451426        1.0998402110        0.1587399287       18.2367057568       10.3868704521
       1636        0.5092642899        1.0991341919        0.1582432033       18.2328182886       10.3882869305
       1637        0.5090475201        1.0984368306        0.1577822690       18.2285026022       10.3896916171
       1638        0.5087936400        1.0977484825        0.1573583118       18.2237440796       10.3910858230
       1639        0.5085015869        1.0970694617        0.1569723881       18.2185931403       10.3924684136
       1640        0.5081704307        1.0964023930        0.1566254224       18.2131083032       10.3938383242
       1641        0.5077993764        1.0957692867        0.1563182052       18.2071451640       10.3951986708
       1642        0.5073877658        1.0951465187        0.1560513912       18.2006968715       10.3965496914
       1643        0.5069350779        1.0945342272        0.1558254985       18.1937582900       10.3978915937
       1644        0.5064409304        1.0939325089        0.1556409079       18.1863258433       10.3992245544
       1645        0.5059050795        1.0933414228        0.1554978624       18.1783976410       10.4005620243
       1646        0.5053274194        1.0927609919        0.1553964677       18.1699730701       10.4019473912
