# Iteration        Mass Balance        Mass storage      Energy balance   Fluid energy stor   Solid energy stor
        354        1.7008027933        1.7010497468        0.1771051421        1.3354682479        8.2099959056
        355        1.6775034830        1.6777451023        0.1732770295        1.3065496421        8.0951688771
        356        1.6543841410        1.6546205122        0.1695172869        1.2781486084        7.9813316912
        357        1.6314460308        1.6316772398        0.1658251405        1.2502592785        7.8684802648
        358        1.6086903655        1.6089164979        0.1621998133        1.2228757550        7.7566129314
        359        1.5861183081        1.5863394491        0.1586405248        1.1959921123        7.6457291808
        360        1.5637309710        1.5639472054        0.1551464914        1.1696024007        7.5358291947
        361        1.5415294160        1.5417408283        0.1517169265        1.1437006477        7.4269136143
        362        1.5195146540        1.5197213284        0.1483510410        1.1182808622        7.3189833905
        363        1.4976876453        1.4978896653        0.1450480438        1.0933370364        7.2120396722
        364        1.4760492969        1.4762467458        0.1418071437        1.0688631573        7.1060837208
        365        1.4546004685        1.4547934289        0.1386275444        1.0448531845        7.0011168512
        366        1.4333419685        1.4335305225        0.1355084489        1.0213010726        6.8971403472
        367        1.4122745509        1.4124587801        0.1324490623        0.9982007822        6.7941554357
        368        1.3913989196        1.3915789049        0.1294485885        0.9755462676        6.6921632745
        369        1.3707157275        1.3708915494        0.1265062309        0.9533314814        6.5911649019
        370        1.3502255766        1.3503973149        0.1236211931        0.9315503794        6.4911612142
        371        1.3299290179        1.3300967517        0.1207926797        0.9101969222        6.3921529521
        372        1.3098265516        1.3099903593        0.1180198959        0.8892650785        6.2941406884
        373        1.2899186270        1.2900785864        0.1153020484        0.8687488272        6.1971248174
        374        1.2702056432        1.2703618314        0.1126383456        0.8486421603        6.1011055469
        375        1.2506879489        1.2508404422        0.1100279977        0.8289390841        6.0060828930
        376        1.2313658429        1.2315147169        0.1074702170        0.8096336228        5.9120566749
        377        1.2122395745        1.2123849038        0.1049642187        0.7907198200        5.8190265125
        378        1.1933093432        1.1934512020        0.1025092205        0.7721917411        5.7269918242
        379        1.1745770065        1.1747154685        0.1001027580        0.7540442670        5.6222703834
        380        1.1560411653        1.1561763030        0.0977454213        0.7362705780        5.5163347244
        381        1.1376999800        1.1378318644        0.0954382977        0.7188642197        5.4239069820
        382        1.1195547807        1.1196834824        0.0931794263        0.7018208273        5.3349537549
        383        1.1016058176        1.1017314064        0.0909677769        0.6851352485        5.2476697846
        384        1.0838530651        1.0839756100        0.0888025335        0.6688002041        5.1616036634
        385        1.0662964013        1.0664159706        0.0866829299        0.6528099969        5.0766287721
        386        1.0489356500        1.0490523107        0.0846082121        0.6371589510        4.9927018485
        387        1.0317705877        1.0318844063        0.0825776326        0.6218414240        4.9098023559
        388        1.0148009447        1.0149119864        0.0805904509        0.6068518161        4.8279168798
        389        0.9980264046        0.9981347340        0.0786459341        0.5921845767        4.7470349064
        390        0.9814466163        0.9815522971        0.0767433465        0.5778341612        4.6671475172
        391        0.9650611767        0.9651642714        0.0748819675        0.5637951092        4.5882468116
        392        0.9488696421        0.9489702125        0.0730610807        0.5500619964        4.5103256990
        393        0.9328715280        0.9329696348        0.0712799753        0.5366294435        4.4333776604
        394        0.9170663089        0.9171620120        0.0695379470        0.5234921198        4.3573965944
        395        0.9014537174        0.9015470757        0.0678340028        0.5106450745        4.2797389974
        396        0.8860329996        0.8861240710        0.0661675991        0.4980827474        4.2019933130
        397        0.8708030291        0.8708918704        0.0645385300        0.4857995827        4.1281724608
        398        0.8557633485        0.8558500159        0.0629458960        0.4737909343        4.0558787713
        399        0.8409133328        0.8409978813        0.0613889341        0.4620515892        3.9846798331
        400        0.8262522412        0.8263347250        0.0598669669        0.4505765497        3.9144641180
        401        0.8117792814        0.8118597535        0.0583793403        0.4393608736        3.8451972477
        402        0.7974947252        0.7975732381        0.0569243176        0.4284002169        3.7679340345
        403        0.7833966171        0.7834732221        0.0555023444        0.4176889207        3.6919859123
        404        0.7694832080        0.7695579552        0.0541136322        0.4072221127        3.6237267969
        405        0.7557542079        0.7558271466        0.0527569209        0.3969954906        3.5577410243
        406        0.7422088275        0.7422800062        0.0514314264        0.3870042374        3.4930338126
        407        0.7288461104        0.7289155766        0.0501365084        0.3772437711        3.4293507249
        408        0.7156650434        0.7157328435        0.0488715613        0.3677095587        3.3666159490
        409        0.7026645814        0.7027307611        0.0476359899        0.3583971127        3.3047997988
        410        0.6898436509        0.6899082550        0.0464292068        0.3493020014        3.2438853268
        411        0.6772011506        0.6772642228        0.0452506333        0.3404198537        3.1838597006
        412        0.6647359517        0.6647975349        0.0440996992        0.3317463589        3.1247118436
        413        0.6524468996        0.6525070359        0.0429758422        0.3232772679        3.0664316852
        414        0.6403328147        0.6403915450        0.0418785085        0.3150083924        3.0090098460
        415        0.6283924929        0.6284498576        0.0408071520        0.3069356056        2.9524374591
        416        0.6166247069        0.6166807452        0.0397612352        0.2990548421        2.8967060467
        417        0.6050282068        0.6050829573        0.0387402285        0.2913620973        2.8418074264
        418        0.5936017211        0.5936552213        0.0377436103        0.2838534286        2.7877336381
        419        0.5823439574        0.5823962442        0.0367708675        0.2765249544        2.7344768871
        420        0.5712536035        0.5713047127        0.0358214946        0.2693728540        2.6820294987
        421        0.5603293279        0.5603792946        0.0348949946        0.2623933680        2.6303838827
        422        0.5495697809        0.5496186394        0.0339908783        0.2555827978        2.5795325062
        423        0.5389735953        0.5390213790        0.0331086644        0.2489375051        2.5294678720
        424        0.5285393873        0.5285861289        0.0322478798        0.2424539126        2.4801825025
        425        0.5182657572        0.5183114886        0.0314080593        0.2361285024        2.4316689273
        426        0.5081512905        0.5081960428        0.0305887455        0.2299578167        2.3839196733
        427        0.4981945583        0.4982383619        0.0297894888        0.2239384570        2.3369272590
        428        0.4883941185        0.4884370028        0.0290098476        0.2180674037        2.2906841890
        429        0.4787485160        0.4787905100        0.0282493878        0.2123415282        2.2451829514
        430        0.4692562831        0.4692974149        0.0275076844        0.2067570865        2.2004160156
        431        0.4599159441        0.4599562410        0.0267843166        0.2013109097        2.1563758380
        432        0.4507260107        0.4507654993        0.0260788737        0.1959998950        2.1130548387
        433        0.4416849846        0.4417236910        0.0253909526        0.1908209959        2.0704454293
        434        0.4327913596        0.4328293090        0.0247201572        0.1857712210        2.0285400074
        435        0.4240436211        0.4240808382        0.0240660987        0.1808476345        1.9873309509
        436        0.4154402475        0.4154767561        0.0234283956        0.1760473558        1.9468106229
        437        0.4069797102        0.4070155337        0.0228066736        0.1713675589        1.9069713731
        438        0.3986604748        0.3986956359        0.0222005657        0.1668054722        1.8678055414
        439        0.3904810017        0.3905155224        0.0216097118        0.1623583771        1.8293054590
        440        0.3824397468        0.3824736485        0.0210337589        0.1580236086        1.7914634514
        441        0.3745351619        0.3745684655        0.0204723609        0.1537985532        1.7542718404
        442        0.3667656956        0.3667984213        0.0199251785        0.1496806498        1.7177229468
        443        0.3591297940        0.3591619615        0.0193918793        0.1456673878        1.6818090930
        444        0.3516259012        0.3516575296        0.0188721373        0.1417563075        1.6465226048
        445        0.3442524599        0.3442835676        0.0183656333        0.1379449986        1.6118558147
        446        0.3370079120        0.3370385171        0.0178720545        0.1342310998        1.5778010637
        447        0.3298906993        0.3299208193        0.0173910945        0.1306122988        1.5443507039
        448        0.3228992640        0.3229289158        0.0169224533        0.1270863305        1.5114971009
        449        0.3160320493        0.3160612493        0.0164658370        0.1236509772        1.4792326360
        450        0.3092875000        0.3093162642        0.0160209581        0.1203040674        1.4475497088
        451        0.3026640628        0.3026924067        0.0155875347        0.1170434757        1.4164407390
        452        0.2961601872        0.2961881257        0.0151652913        0.1138671212        1.3858981687
        453        0.2897743257        0.2898018734        0.0147539580        0.1107729679        1.3559144649
        454        0.2835049345        0.2835321054        0.0143532708        0.1077590231        1.3264821211
        455        0.2773504738        0.2773772816        0.0139629714        0.1048233373        1.2975936595
        456        0.2713094085        0.2713358664        0.0135828070        0.1019640030        1.2692416333
        457        0.2653802085        0.2654063294        0.0132125302        0.0991791547        1.2414186279
        458        0.2595613492        0.2595871454        0.0128518994        0.0964669675        1.2141172633
        459        0.2538513120        0.2538767954        0.0125006779        0.0938256565        1.1873301959
        460        0.2482485845        0.2482737668        0.0121586345        0.0912534771        1.1610501198
        461        0.2427516612        0.2427765535        0.0118255431        0.0887487226        1.1352697693
        462        0.2373590436        0.2373836568        0.0115011824        0.0863097253        1.1099819196
        463        0.2320692409        0.2320935856        0.0111853364        0.0839348544        1.0851793889
        464        0.2268807701        0.2269048564        0.0108777937        0.0816225160        1.0608550399
        465        0.2217921566        0.2218159942        0.0105783480        0.0793711525        1.0370017812
        466        0.2168019342        0.2168255327        0.0102867974        0.0771792419        1.0136125684
        467        0.2119086459        0.2119320144        0.0100029446        0.0750452967        0.9906804062
        468        0.2071108436        0.2071339911        0.0097265971        0.0729678635        0.9681983490
        469        0.2024070893        0.2024300241        0.0094575666        0.0709455229        0.9461595023
        470        0.1977959542        0.1978186847        0.0091956692        0.0689768878        0.9245570240
        471        0.1932760202        0.1932985543        0.0089407252        0.0670606036        0.9033841256
        472        0.1888458794        0.1888682248        0.0086925594        0.0651953475        0.8826340732
        473        0.1845041344        0.1845262986        0.0084510002        0.0633798272        0.8623001883
        474        0.1802493990        0.1802713891        0.0082158804        0.0616127809        0.8423758492
        475        0.1760802981        0.1761021209        0.0079870366        0.0598929771        0.8228544916
        476        0.1719954677        0.1720171300        0.0077643093        0.0582192125        0.8037296098
        477        0.1679935558        0.1680150640        0.0075475427        0.0565903129        0.7849947570
        478        0.1640732218        0.1640945821        0.0073365848        0.0550051322        0.7666435465
        479        0.1602331374        0.1602543557        0.0071312872        0.0534625511        0.7486696525
        480        0.1564719863        0.1564930684        0.0069315050        0.0519614873        0.7310668108
        481        0.1527884645        0.1528094158        0.0067370967        0.0505010725        0.7138288186
        482        0.1491812804        0.1492021065        0.0065479245        0.0490800439        0.6969495364
        483        0.1456491554        0.1456698612        0.0063638535        0.0476973868        0.6804228877
        484        0.1421908232        0.1422114137        0.0061847525        0.0463521117        0.6642428597
        485        0.1388050307        0.1388255107        0.0060104932        0.0450432531        0.6484035037
        486        0.1354905378        0.1355109118        0.0058409505        0.0437698684        0.6328989359
        487        0.1322461174        0.1322663899        0.0056760023        0.0425310387        0.6177233372
        488        0.1290705556        0.1290907308        0.0055155295        0.0413258673        0.6028709539
        489        0.1259626520        0.1259827340        0.0053594161        0.0401534794        0.5883360982
        490        0.1229212195        0.1229412122        0.0052075486        0.0390130217        0.5741131480
        491        0.1199450844        0.1199649917        0.0050598167        0.0379036621        0.5601965471
        492        0.1170330868        0.1170529121        0.0049161124        0.0368245890        0.5465808062
        493        0.1141840799        0.1142038269        0.0047763306        0.0357750108        0.5332605020
        494        0.1113969311        0.1114166030        0.0046403689        0.0347541555        0.5202302782
        495        0.1086705211        0.1086901211        0.0045081273        0.0337612703        0.5074848448
        496        0.1060037445        0.1060232758        0.0043795082        0.0327956214        0.4950189789
        497        0.1033955095        0.1034149751        0.0042544167        0.0318564929        0.4828275241
        498        0.1008447382        0.1008641409        0.0041327599        0.0309431872        0.4709053912
        499        0.0983503665        0.0983697090        0.0040144476        0.0300550237        0.4592475573
        500        0.0959113440        0.0959306289        0.0038993917        0.0291913394        0.4478490662
        501        0.0935266339        0.0935458637        0.0037875062        0.0283514876        0.4367050286
        502        0.0911952135        0.0912143907        0.0036787074        0.0275348380        0.4258106216
        503        0.0889160736        0.0889352006        0.0035729137        0.0267407763        0.4151610883
        504        0.0866882189        0.0867072978        0.0034700456        0.0259687036        0.4047517383
        505        0.0845106678        0.0845297007        0.0033700254        0.0252180361        0.3945779467
        506        0.0823824522        0.0824014412        0.0032727777        0.0244882049        0.3846351550
        507        0.0803026177        0.0803215649        0.0031782287        0.0237786556        0.3749188695
        508        0.0782702237        0.0782891308        0.0030863066        0.0230888478        0.3654246620
        509        0.0762843430        0.0763032118        0.0029969414        0.0224182551        0.3561481692
        510        0.0743440617        0.0743628940        0.0029100650        0.0217663639        0.3470850923
        511        0.0724484797        0.0724672771        0.0028256110        0.0211326745        0.3382311970
        512        0.0705967100        0.0706154742        0.0027435145        0.0205166994        0.3295823128
        513        0.0687878790        0.0688066114        0.0026637125        0.0199179641        0.3211343326
        514        0.0670211264        0.0670398286        0.0025861434        0.0193360057        0.3128832126
        515        0.0652956050        0.0653142783        0.0025107475        0.0187703735        0.3048249717
        516        0.0636104807        0.0636291264        0.0024374662        0.0182206286        0.2969556913
        517        0.0619649324        0.0619835518        0.0023662428        0.0176863430        0.2892715147
        518        0.0603581519        0.0603767462        0.0022970219        0.0171671001        0.2817686464
        519        0.0587893438        0.0588079141        0.0022297495        0.0166624936        0.2744433520
        520        0.0572577255        0.0572762730        0.0021643729        0.0161721282        0.2672919579
        521        0.0557625270        0.0557810528        0.0021008411        0.0156956185        0.2603108502
        522        0.0543029910        0.0543214960        0.0020391041        0.0152325892        0.2534964746
        523        0.0528783723        0.0528968576        0.0019791132        0.0147826750        0.2468453359
        524        0.0514879383        0.0515064048        0.0019208213        0.0143455194        0.2403539973
        525        0.0501309686        0.0501494172        0.0018641821        0.0139207760        0.2340190800
        526        0.0488067549        0.0488251864        0.0018091507        0.0135081069        0.2278372627
        527        0.0475146009        0.0475330161        0.0017556835        0.0131071831        0.2218052808
        528        0.0462538221        0.0462722219        0.0017037377        0.0127176841        0.2159199260
        529        0.0450237460        0.0450421311        0.0016532720        0.0123392982        0.2101780460
        530        0.0438237117        0.0438420827        0.0016042459        0.0119717213        0.2045765431
        531        0.0426530697        0.0426714273        0.0015566201        0.0116146578        0.1991123750
        532        0.0415111820        0.0415295269        0.0015103562        0.0112678194        0.1937825526
        533        0.0403974220        0.0404157549        0.0014654169        0.0109309255        0.1885841406
        534        0.0393111743        0.0393294957        0.0014217660        0.0106037031        0.1835142564
        535        0.0382518345        0.0382701449        0.0013793680        0.0102858862        0.1785700697
        536        0.0372188090        0.0372371090        0.0013381885        0.0099772155        0.1737488015
        537        0.0362115152        0.0362298053        0.0012981939        0.0096774394        0.1690477240
        538        0.0352293812        0.0352476618        0.0012593516        0.0093863119        0.1644641598
        539        0.0342718455        0.0342901172        0.0012216297        0.0091035942        0.1599954810
        540        0.0333383571        0.0333566203        0.0011849975        0.0088290537        0.1556391089
        541        0.0324283754        0.0324466306        0.0011494246        0.0085624637        0.1513925136
        542        0.0315413699        0.0315596174        0.0011148817        0.0083036038        0.1472532127
        543        0.0306768201        0.0306950603        0.0010813404        0.0080522594        0.1432187710
        544        0.0298342154        0.0298524486        0.0010487728        0.0078082431        0.1392868003
        545        0.0290130551        0.0290312818        0.0010171517        0.0075713390        0.1354549581
        546        0.0282128481        0.0282310685        0.0009864510        0.0073413376        0.1317209472
        547        0.0274331127        0.0274513271        0.0009566449        0.0071180464        0.1280825156
        548        0.0266733768        0.0266915855        0.0009277085        0.0069012778        0.1245374548
        549        0.0259331773        0.0259513807        0.0008996175        0.0066908498        0.1210836004
        550        0.0252120605        0.0252302588        0.0008723482        0.0064865843        0.1177188304
        551        0.0245095815        0.0245277750        0.0008458777        0.0062883090        0.1144410652
        552        0.0238253044        0.0238434934        0.0008201834        0.0060958554        0.1112482669
        553        0.0231588020        0.0231769866        0.0007952438        0.0059090600        0.1081384386
        554        0.0225096557        0.0225278362        0.0007710374        0.0057277637        0.1051096237
        555        0.0218774553        0.0218956318        0.0007475437        0.0055518113        0.1021599055
        556        0.0212617990        0.0212799719        0.0007247427        0.0053810522        0.0992874064
        557        0.0206622933        0.0206804627        0.0007026147        0.0052153394        0.0964902874
        558        0.0200785528        0.0200967189        0.0006811407        0.0050545305        0.0937667475
        559        0.0195102000        0.0195283629        0.0006603023        0.0048984863        0.0911150228
        560        0.0189568652        0.0189750251        0.0006400814        0.0047470718        0.0885333867
        561        0.0184181865        0.0184363435        0.0006204605        0.0046001554        0.0860201481
        562        0.0178938096        0.0179119639        0.0006014225        0.0044576095        0.0835736521
        563        0.0173833877        0.0174015394        0.0005829510        0.0043193091        0.0811922785
        564        0.0168865811        0.0169047305        0.0005650297        0.0041851337        0.0788744414
        565        0.0164030578        0.0164212048        0.0005476430        0.0040549651        0.0766185890
        566        0.0159324924        0.0159506373        0.0005307756        0.0039286890        0.0744232027
        567        0.0154745668        0.0154927096        0.0005144126        0.0038061939        0.0722867965
        568        0.0150289697        0.0150471106        0.0004985397        0.0036873714        0.0702079167
        569        0.0145953965        0.0146135356        0.0004831427        0.0035721161        0.0681851410
        570        0.0141735493        0.0141916866        0.0004682080        0.0034603255        0.0662170783
        571        0.0137631366        0.0137812723        0.0004537224        0.0033518997        0.0643023678
        572        0.0133638735        0.0133820076        0.0004396728        0.0032467420        0.0624396790
        573        0.0129754812        0.0129936138        0.0004260467        0.0031447578        0.0606277106
        574        0.0125976871        0.0126158183        0.0004128319        0.0030458555        0.0588651900
        575        0.0122302248        0.0122483547        0.0004000166        0.0029499461        0.0571508733
        576        0.0118728337        0.0118909624        0.0003875890        0.0028569426        0.0554835442
        577        0.0115252592        0.0115433867        0.0003755381        0.0027667608        0.0538620139
        578        0.0111872522        0.0112053786        0.0003638528        0.0026793186        0.0522851203
        579        0.0108585695        0.0108766948        0.0003525226        0.0025945365        0.0507517278
        580        0.0105389732        0.0105570976        0.0003415371        0.0025123367        0.0492607263
        581        0.0102282311        0.0102463545        0.0003308863        0.0024326441        0.0478110314
        582        0.0099261160        0.0099442384        0.0003205603        0.0023553853        0.0464015834
